fire_event_name,job_id,fire_name,date_mode,post_fire_days,sensor,status,job_status
AVALANCHE_date2022-07-18_range30_modealarm_sensorlandsat,539642fc-c098-4a88-8daf-a0103312e080,AVALANCHE,alarm,30,landsat,success,complete
AVALANCHE_date2022-07-18_range45_modealarm_sensorlandsat,5372db5a-2cca-4219-863b-793e8376c3c6,AVALANCHE,alarm,45,landsat,success,complete
AVALANCHE_date2022-07-18_range60_modealarm_sensorlandsat,7b1da718-ec93-40eb-84a4-5c89f9fbaa7e,AVALANCHE,alarm,60,landsat,success,complete
AVALANCHE_date2022-07-18_range90_modealarm_sensorlandsat,7cc3ad04-2ed8-452f-85f5-45bbfcabb0bf,AVALANCHE,alarm,90,landsat,success,complete
AVALANCHE_date2022-11-10_range5_modecont_sensorsentinel-2,7ec045e9-049c-495c-872f-4ed7c6b5557b,AVALANCHE,cont,5,sentinel-2,success,complete
AVALANCHE_date2022-11-10_range10_modecont_sensorsentinel-2,8f9ffea8-7242-4e0b-93a1-20aaadf1fd65,AVALANCHE,cont,10,sentinel-2,success,complete
AVALANCHE_date2022-11-10_range15_modecont_sensorsentinel-2,571ce93c-527c-48fc-8848-bcf44fec7058,AVALANCHE,cont,15,sentinel-2,success,complete
AVALANCHE_date2022-11-10_range21_modecont_sensorsentinel-2,6d46bb85-b61b-4dce-bd6e-3427952da0ab,AVALANCHE,cont,21,sentinel-2,success,complete
AVALANCHE_date2022-11-10_range30_modecont_sensorsentinel-2,0ab888e8-fafe-4455-a8e9-ecefec85c180,AVALANCHE,cont,30,sentinel-2,success,complete
AVALANCHE_date2022-11-10_range45_modecont_sensorsentinel-2,8694b32e-3583-4cbc-9e41-dc06183ddc9d,AVALANCHE,cont,45,sentinel-2,success,complete
AVALANCHE_date2022-11-10_range60_modecont_sensorsentinel-2,92997f60-d351-4d34-858d-e88c33be8d56,AVALANCHE,cont,60,sentinel-2,success,complete
AVALANCHE_date2022-11-10_range90_modecont_sensorsentinel-2,cfb5e653-a5f9-4e8b-9352-45de5cec5256,AVALANCHE,cont,90,sentinel-2,success,complete
AVALANCHE_date2022-11-10_range5_modecont_sensorlandsat,65c8cc1b-7c0d-4e8a-a3bc-bc03b0d8e762,AVALANCHE,cont,5,landsat,success,failed
AVALANCHE_date2022-11-10_range10_modecont_sensorlandsat,967c5a24-c860-4b20-a0c4-0a38ba7b15f7,AVALANCHE,cont,10,landsat,success,failed
AVALANCHE_date2022-11-10_range15_modecont_sensorlandsat,0dfd275c-6a5a-4f1b-ab26-8b0bdcb04e64,AVALANCHE,cont,15,landsat,success,failed
AVALANCHE_date2022-11-10_range21_modecont_sensorlandsat,feca9124-e44b-421c-ba17-39a6714507f0,AVALANCHE,cont,21,landsat,success,failed
AVALANCHE_date2022-11-10_range30_modecont_sensorlandsat,0ee7da51-2655-4b0c-8ca9-f0aef63b2d4f,AVALANCHE,cont,30,landsat,success,failed
AVALANCHE_date2022-11-10_range45_modecont_sensorlandsat,0fbb261f-adfa-4b22-813a-43f992afd93d,AVALANCHE,cont,45,landsat,success,failed
AVALANCHE_date2022-11-10_range60_modecont_sensorlandsat,bf378537-70a7-480f-bffa-a0b6ff2d2481,AVALANCHE,cont,60,landsat,success,failed
AVALANCHE_date2022-11-10_range90_modecont_sensorlandsat,8eca495d-4312-455d-b88b-d9cfd4d7279e,AVALANCHE,cont,90,landsat,success,failed
KNP Complex_date2021-09-10_range5_modealarm_sensorsentinel-2,d19d1630-a786-4407-8dea-4d0cf821c6f1,KNP Complex,alarm,5,sentinel-2,success,failed
KNP Complex_date2021-09-10_range10_modealarm_sensorsentinel-2,db89689e-5490-42c0-b1a4-9bd2d6a9e25c,KNP Complex,alarm,10,sentinel-2,success,failed
KNP Complex_date2021-09-10_range15_modealarm_sensorsentinel-2,670cbcac-9338-47d4-8d2f-ddc5c2d52c71,KNP Complex,alarm,15,sentinel-2,success,failed
KNP Complex_date2021-09-10_range21_modealarm_sensorsentinel-2,86f370a3-97a0-48d1-93f5-07962240e76f,KNP Complex,alarm,21,sentinel-2,success,failed
KNP Complex_date2021-09-10_range30_modealarm_sensorsentinel-2,bbdf60ce-2cd6-4c41-8f99-663d2b04920d,KNP Complex,alarm,30,sentinel-2,success,failed
KNP Complex_date2021-09-10_range45_modealarm_sensorsentinel-2,,KNP Complex,alarm,45,sentinel-2,failed_504,999
KNP Complex_date2021-09-10_range60_modealarm_sensorsentinel-2,,KNP Complex,alarm,60,sentinel-2,failed_504,999
KNP Complex_date2021-09-10_range90_modealarm_sensorsentinel-2,,KNP Complex,alarm,90,sentinel-2,failed_504,999
KNP Complex_date2021-09-10_range5_modealarm_sensorlandsat,,KNP Complex,alarm,5,landsat,failed_504,999
KNP Complex_date2021-09-10_range10_modealarm_sensorlandsat,a2e35e26-cdd4-416b-86a8-fe1ad9246f9e,KNP Complex,alarm,10,landsat,success,failed
KNP Complex_date2021-09-10_range15_modealarm_sensorlandsat,cd8afbca-1c1a-4e0d-9ce8-eb22aeae225f,KNP Complex,alarm,15,landsat,success,failed
KNP Complex_date2021-09-10_range21_modealarm_sensorlandsat,0c1d1162-c21d-460c-87a1-6e873fbcbbc5,KNP Complex,alarm,21,landsat,success,failed
KNP Complex_date2021-09-10_range30_modealarm_sensorlandsat,1083b60b-5c12-4d0d-adc3-6f18a7043a22,KNP Complex,alarm,30,landsat,success,failed
KNP Complex_date2021-09-10_range45_modealarm_sensorlandsat,2006ea90-25d7-44e6-9310-bdf663262dc1,KNP Complex,alarm,45,landsat,success,failed
KNP Complex_date2021-09-10_range60_modealarm_sensorlandsat,9d12a0ec-7e5e-4dd9-8670-ec51eb4d2f66,KNP Complex,alarm,60,landsat,success,failed
KNP Complex_date2021-09-10_range90_modealarm_sensorlandsat,9eaa0b9d-cedf-4b0d-8222-751aa004c8f0,KNP Complex,alarm,90,landsat,success,failed
KNP Complex_date2021-12-16_range5_modecont_sensorsentinel-2,69e620ec-5074-49af-8325-3588f18ac94a,KNP Complex,cont,5,sentinel-2,success,failed
KNP Complex_date2021-12-16_range10_modecont_sensorsentinel-2,c4df368f-b32d-403d-ab82-0ebe0ac563a3,KNP Complex,cont,10,sentinel-2,success,failed
KNP Complex_date2021-12-16_range15_modecont_sensorsentinel-2,dc34e982-0eeb-45e9-9f1d-448586807a69,KNP Complex,cont,15,sentinel-2,success,failed
KNP Complex_date2021-12-16_range21_modecont_sensorsentinel-2,8826018f-e6fe-4576-9d47-9c25ed7e92c8,KNP Complex,cont,21,sentinel-2,success,failed
KNP Complex_date2021-12-16_range30_modecont_sensorsentinel-2,626e5fb1-8ce2-4909-b7b1-bbc3fcdf0384,KNP Complex,cont,30,sentinel-2,success,failed
KNP Complex_date2021-12-16_range45_modecont_sensorsentinel-2,0ce06567-9a37-4d87-a49a-b02375383df7,KNP Complex,cont,45,sentinel-2,success,failed
KNP Complex_date2021-12-16_range60_modecont_sensorsentinel-2,31a19a21-3188-499e-9bfd-72be638e7ccd,KNP Complex,cont,60,sentinel-2,success,failed
KNP Complex_date2021-12-16_range90_modecont_sensorsentinel-2,,KNP Complex,cont,90,sentinel-2,failed_504,999
KNP Complex_date2021-12-16_range5_modecont_sensorlandsat,0fda267f-ebe3-4a65-b6f7-c2e4ca86e01f,KNP Complex,cont,5,landsat,success,failed
KNP Complex_date2021-12-16_range10_modecont_sensorlandsat,d2dc6538-c6ff-41ee-a663-34e80be1205b,KNP Complex,cont,10,landsat,success,failed
KNP Complex_date2021-12-16_range15_modecont_sensorlandsat,d4e79c75-c8ff-4f62-af83-51ec452ee365,KNP Complex,cont,15,landsat,success,failed
KNP Complex_date2021-12-16_range21_modecont_sensorlandsat,6da553ce-129b-4144-abbe-0a36e39c7172,KNP Complex,cont,21,landsat,success,failed
KNP Complex_date2021-12-16_range30_modecont_sensorlandsat,28007971-ad62-4072-a463-a001935c5686,KNP Complex,cont,30,landsat,success,failed
KNP Complex_date2021-12-16_range45_modecont_sensorlandsat,24909978-e9f6-4541-b532-2061860c5771,KNP Complex,cont,45,landsat,success,failed
KNP Complex_date2021-12-16_range60_modecont_sensorlandsat,26ef8dc4-7217-407b-8a46-456ddd64348a,KNP Complex,cont,60,landsat,success,failed
KNP Complex_date2021-12-16_range90_modecont_sensorlandsat,9a68f0ab-3877-45ba-abb4-8ed3a1b93cb5,KNP Complex,cont,90,landsat,success,failed
MOJAVE_date2021-06-17_range5_modealarm_sensorsentinel-2,f2ba564c-135a-4997-927c-8f505e6ee6d9,MOJAVE,alarm,5,sentinel-2,success,complete
MOJAVE_date2021-06-17_range10_modealarm_sensorsentinel-2,a960984b-a61a-4036-becf-c76192136339,MOJAVE,alarm,10,sentinel-2,success,complete
MOJAVE_date2021-06-17_range15_modealarm_sensorsentinel-2,071e0484-f76e-467e-9231-eb4a17f61120,MOJAVE,alarm,15,sentinel-2,success,complete
MOJAVE_date2021-06-17_range21_modealarm_sensorsentinel-2,3217390d-d566-43fc-a987-f23a3caaa590,MOJAVE,alarm,21,sentinel-2,success,complete
MOJAVE_date2021-06-17_range30_modealarm_sensorsentinel-2,956b3a95-c795-42ff-b327-fb7aef64d46b,MOJAVE,alarm,30,sentinel-2,success,complete
MOJAVE_date2021-06-17_range45_modealarm_sensorsentinel-2,db8d162d-08b6-4c68-ae00-664629296089,MOJAVE,alarm,45,sentinel-2,success,complete
MOJAVE_date2021-06-17_range60_modealarm_sensorsentinel-2,369997b1-beed-4763-9208-31428a99e617,MOJAVE,alarm,60,sentinel-2,success,complete
MOJAVE_date2021-06-17_range90_modealarm_sensorsentinel-2,c0b0bab1-657b-4aa7-8b0d-c80d6db405e9,MOJAVE,alarm,90,sentinel-2,success,complete
MOJAVE_date2021-06-17_range5_modealarm_sensorlandsat,f6688389-ce3b-4383-855b-cea9896bdbdf,MOJAVE,alarm,5,landsat,success,failed
MOJAVE_date2021-06-17_range10_modealarm_sensorlandsat,ee213ad8-dfb3-4cc8-8bf1-5db7460f828e,MOJAVE,alarm,10,landsat,success,failed
MOJAVE_date2021-06-17_range15_modealarm_sensorlandsat,feb7be90-9a0e-497e-ad36-1a3025c3f615,MOJAVE,alarm,15,landsat,success,failed
MOJAVE_date2021-06-17_range21_modealarm_sensorlandsat,77cf4a7f-d755-43e8-92e1-2b5ac80f0b7a,MOJAVE,alarm,21,landsat,success,failed
MOJAVE_date2021-06-17_range30_modealarm_sensorlandsat,d679fcf1-e138-4312-853f-60a72e93ae92,MOJAVE,alarm,30,landsat,success,failed
MOJAVE_date2021-06-17_range45_modealarm_sensorlandsat,f758b9d4-2217-4b4c-bc94-dff216037a0b,MOJAVE,alarm,45,landsat,success,failed
MOJAVE_date2021-06-17_range60_modealarm_sensorlandsat,2b418417-83cb-4798-89ae-4906e2ac5976,MOJAVE,alarm,60,landsat,success,failed
MOJAVE_date2021-06-17_range90_modealarm_sensorlandsat,0f050fa5-53ff-4431-9895-3e59981dea5a,MOJAVE,alarm,90,landsat,success,failed
MOJAVE_date2021-06-25_range5_modecont_sensorsentinel-2,c8a98486-9548-4e97-b458-6a17442aef84,MOJAVE,cont,5,sentinel-2,success,complete
MOJAVE_date2021-06-25_range10_modecont_sensorsentinel-2,d4efb896-6ccf-4a75-92e3-c3f0e4c17dd4,MOJAVE,cont,10,sentinel-2,success,complete
MOJAVE_date2021-06-25_range15_modecont_sensorsentinel-2,9b233ee4-c8e6-4efa-9d58-59c848b6b791,MOJAVE,cont,15,sentinel-2,success,complete
MOJAVE_date2021-06-25_range21_modecont_sensorsentinel-2,42e9a004-8e31-426a-b061-b0a4fd211b86,MOJAVE,cont,21,sentinel-2,success,complete
MOJAVE_date2021-06-25_range30_modecont_sensorsentinel-2,2faf0b33-16ce-459a-a9e9-ccfd5f5f2d8a,MOJAVE,cont,30,sentinel-2,success,complete
MOJAVE_date2021-06-25_range45_modecont_sensorsentinel-2,58608ef0-bfab-4230-a3c2-4af2ab0e510d,MOJAVE,cont,45,sentinel-2,success,complete
MOJAVE_date2021-06-25_range60_modecont_sensorsentinel-2,207f88fb-a2de-41b7-b49a-086b7a2851fc,MOJAVE,cont,60,sentinel-2,success,complete
MOJAVE_date2021-06-25_range90_modecont_sensorsentinel-2,8fa450e9-531b-46ba-ac9d-01643a4acb77,MOJAVE,cont,90,sentinel-2,success,complete
MOJAVE_date2021-06-25_range5_modecont_sensorlandsat,5dcecef5-61c6-492a-9a10-ce1a1408f6d3,MOJAVE,cont,5,landsat,success,failed
MOJAVE_date2021-06-25_range10_modecont_sensorlandsat,0ec74345-25a0-4d4d-b45c-f6f9ccaf9a2e,MOJAVE,cont,10,landsat,success,failed
MOJAVE_date2021-06-25_range15_modecont_sensorlandsat,83f5490a-882a-4c69-adf5-15bf62c5cdf2,MOJAVE,cont,15,landsat,success,failed
MOJAVE_date2021-06-25_range21_modecont_sensorlandsat,ed0072a5-a728-4199-8275-c31298b2a9cc,MOJAVE,cont,21,landsat,success,failed
MOJAVE_date2021-06-25_range30_modecont_sensorlandsat,47961dfc-93d8-4683-b179-a565a3cebc87,MOJAVE,cont,30,landsat,success,failed
MOJAVE_date2021-06-25_range45_modecont_sensorlandsat,917c7c0b-063d-4e45-9858-48b1897e4bb4,MOJAVE,cont,45,landsat,success,failed
MOJAVE_date2021-06-25_range60_modecont_sensorlandsat,6234d999-1bc7-4122-b5a8-a2faa306c0e7,MOJAVE,cont,60,landsat,success,failed
MOJAVE_date2021-06-25_range90_modecont_sensorlandsat,ac458cca-51de-4428-9962-fae714fba47c,MOJAVE,cont,90,landsat,success,failed
POND_date2021-08-30_range5_modealarm_sensorsentinel-2,6ae3f766-8b47-44ee-9fe4-a35bebe453c9,POND,alarm,5,sentinel-2,success,complete
POND_date2021-08-30_range10_modealarm_sensorsentinel-2,0a485935-d5b1-4912-8f83-176ac2dcd812,POND,alarm,10,sentinel-2,success,complete
POND_date2021-08-30_range15_modealarm_sensorsentinel-2,78583e68-bd2a-486d-96da-313fb6ca348d,POND,alarm,15,sentinel-2,success,complete
POND_date2021-08-30_range21_modealarm_sensorsentinel-2,93f81805-6941-4efa-9332-9d2bb3913bc1,POND,alarm,21,sentinel-2,success,complete
POND_date2021-08-30_range30_modealarm_sensorsentinel-2,4170c9b0-b9e0-4746-a17c-797f1d978bc4,POND,alarm,30,sentinel-2,success,complete
POND_date2021-08-30_range45_modealarm_sensorsentinel-2,dbbde0f1-5a52-4338-9a6d-99a10d0636c1,POND,alarm,45,sentinel-2,success,complete
POND_date2021-08-30_range60_modealarm_sensorsentinel-2,fe108a8d-85d1-43bf-b1f7-6882c5ae04a4,POND,alarm,60,sentinel-2,success,complete
POND_date2021-08-30_range90_modealarm_sensorsentinel-2,47f20425-1830-49aa-8235-f989b0bd6342,POND,alarm,90,sentinel-2,success,complete
POND_date2021-08-30_range5_modealarm_sensorlandsat,fd1f4c98-711b-48db-8de9-8025d3d9a5a4,POND,alarm,5,landsat,success,failed
POND_date2021-08-30_range10_modealarm_sensorlandsat,2cd700e8-0df4-4051-bd22-1963b837b054,POND,alarm,10,landsat,success,failed
POND_date2021-08-30_range15_modealarm_sensorlandsat,a6d71ad1-4968-4713-982d-82d83b4050e9,POND,alarm,15,landsat,success,failed
POND_date2021-08-30_range21_modealarm_sensorlandsat,0543e43f-c75d-47e3-870c-9f8bc853e91c,POND,alarm,21,landsat,success,failed
POND_date2021-08-30_range30_modealarm_sensorlandsat,448b9a81-b832-4ed2-b78f-2de06fd0e5ee,POND,alarm,30,landsat,success,failed
POND_date2021-08-30_range45_modealarm_sensorlandsat,2f998c2c-e66c-4f3d-8620-9e75b7794818,POND,alarm,45,landsat,success,failed
POND_date2021-08-30_range60_modealarm_sensorlandsat,5d01e9a9-ae38-4e10-9024-79d0a81b0743,POND,alarm,60,landsat,success,failed
POND_date2021-08-30_range90_modealarm_sensorlandsat,deb39c8d-7808-4995-9925-ab06ea2bc821,POND,alarm,90,landsat,success,failed
POND_date2021-09-04_range5_modecont_sensorsentinel-2,3975222b-3368-475e-acee-08c33b2a1249,POND,cont,5,sentinel-2,success,complete
POND_date2021-09-04_range10_modecont_sensorsentinel-2,205c32e6-0151-4e9a-a614-8a8032c7fcb6,POND,cont,10,sentinel-2,success,complete
POND_date2021-09-04_range15_modecont_sensorsentinel-2,7abaa17d-d301-40be-a5e2-4198f0145695,POND,cont,15,sentinel-2,success,complete
POND_date2021-09-04_range21_modecont_sensorsentinel-2,11579762-2320-454b-a26f-dcf3a1234a85,POND,cont,21,sentinel-2,success,complete
POND_date2021-09-04_range30_modecont_sensorsentinel-2,dcd88d8b-0675-4038-a268-b669f96cb148,POND,cont,30,sentinel-2,success,complete
POND_date2021-09-04_range45_modecont_sensorsentinel-2,79c3993b-17e8-4283-99a7-6e98205845fb,POND,cont,45,sentinel-2,success,complete
POND_date2021-09-04_range60_modecont_sensorsentinel-2,79e05a56-9c81-4763-95d9-5c79ea5d2a50,POND,cont,60,sentinel-2,success,complete
POND_date2021-09-04_range90_modecont_sensorsentinel-2,098058a8-f469-4ca8-81a6-5897323e6945,POND,cont,90,sentinel-2,success,complete
POND_date2021-09-04_range5_modecont_sensorlandsat,b68e9cec-b175-43a0-8dbc-c70adef7420d,POND,cont,5,landsat,success,failed
POND_date2021-09-04_range10_modecont_sensorlandsat,4da2e6ad-005c-4a25-8d87-96f720153cf2,POND,cont,10,landsat,success,failed
POND_date2021-09-04_range15_modecont_sensorlandsat,666aedd6-271b-4f34-b20c-32f20da37680,POND,cont,15,landsat,success,failed
POND_date2021-09-04_range21_modecont_sensorlandsat,6121a1fb-0403-413a-b0b7-1b3924b1a57a,POND,cont,21,landsat,success,failed
POND_date2021-09-04_range30_modecont_sensorlandsat,609891b1-7578-4641-a668-297352c92aa6,POND,cont,30,landsat,success,failed
POND_date2021-09-04_range45_modecont_sensorlandsat,7166ff1e-94a1-44b7-8a47-0114e7dba0e3,POND,cont,45,landsat,success,failed
POND_date2021-09-04_range60_modecont_sensorlandsat,e7acae8c-e221-4fc5-9daa-7eab26fdf935,POND,cont,60,landsat,success,failed
POND_date2021-09-04_range90_modecont_sensorlandsat,ff8c3600-aedf-42d4-b6c6-3a7fcf2e58cc,POND,cont,90,landsat,success,failed
LOST_date2021-07-10_range5_modealarm_sensorsentinel-2,c485a223-0c0b-4b46-baf9-9e14c37eef10,LOST,alarm,5,sentinel-2,success,complete
LOST_date2021-07-10_range10_modealarm_sensorsentinel-2,2a041cd9-a2dc-4bd4-a327-170689c2c659,LOST,alarm,10,sentinel-2,success,complete
LOST_date2021-07-10_range15_modealarm_sensorsentinel-2,35ec5671-cd37-4d2c-9eea-637ff4056429,LOST,alarm,15,sentinel-2,success,complete
LOST_date2021-07-10_range21_modealarm_sensorsentinel-2,f55b1e2a-831c-47ed-b685-7074ec284f97,LOST,alarm,21,sentinel-2,success,complete
LOST_date2021-07-10_range30_modealarm_sensorsentinel-2,0daa6e71-e24c-4c76-9c29-23383e1a412e,LOST,alarm,30,sentinel-2,success,complete
LOST_date2021-07-10_range45_modealarm_sensorsentinel-2,aba60a3e-0bcc-440b-bc2f-3c1e5c87e032,LOST,alarm,45,sentinel-2,success,complete
LOST_date2021-07-10_range60_modealarm_sensorsentinel-2,8db373b7-578d-4fd2-b67e-aaa34ac7cc1a,LOST,alarm,60,sentinel-2,success,complete
LOST_date2021-07-10_range90_modealarm_sensorsentinel-2,b21a6403-3fe1-42a7-9566-43489a1aa96f,LOST,alarm,90,sentinel-2,success,complete
LOST_date2021-07-10_range5_modealarm_sensorlandsat,337d1731-b953-4a5a-947e-9741b71cf66a,LOST,alarm,5,landsat,success,failed
LOST_date2021-07-10_range10_modealarm_sensorlandsat,68dad6c0-0f03-4bdb-b364-95353b03c590,LOST,alarm,10,landsat,success,failed
LOST_date2021-07-10_range15_modealarm_sensorlandsat,b1e485f1-8035-4fdf-a5e1-450d5003d36c,LOST,alarm,15,landsat,success,failed
LOST_date2021-07-10_range21_modealarm_sensorlandsat,dde04de9-8967-45fa-aaca-6a157add7f7e,LOST,alarm,21,landsat,success,failed
LOST_date2021-07-10_range30_modealarm_sensorlandsat,f907866a-ab6d-427a-bdfa-7a5e8e1b494a,LOST,alarm,30,landsat,success,failed
LOST_date2021-07-10_range45_modealarm_sensorlandsat,1de3d95d-d143-4c54-b271-45bde821c700,LOST,alarm,45,landsat,success,failed
LOST_date2021-07-10_range60_modealarm_sensorlandsat,58658076-3b2d-4a5f-a1c3-add03c8bf3ff,LOST,alarm,60,landsat,success,failed
LOST_date2021-07-10_range90_modealarm_sensorlandsat,847c5533-1257-4811-9a0a-e2e000cd4818,LOST,alarm,90,landsat,success,failed
LOST_date2021-07-18_range5_modecont_sensorsentinel-2,b221d9f5-7803-40f7-97ec-baa98c2ab63f,LOST,cont,5,sentinel-2,success,complete
LOST_date2021-07-18_range10_modecont_sensorsentinel-2,c80373c2-7ba2-4851-aaea-ee4f9beb2978,LOST,cont,10,sentinel-2,success,complete
LOST_date2021-07-18_range15_modecont_sensorsentinel-2,e4b990b4-d8fa-4383-bfd3-492d91868cf4,LOST,cont,15,sentinel-2,success,complete
LOST_date2021-07-18_range21_modecont_sensorsentinel-2,d3bb5696-d2c0-4a4f-a6a1-b9402a98ebf7,LOST,cont,21,sentinel-2,success,complete
LOST_date2021-07-18_range30_modecont_sensorsentinel-2,9ebc4150-a021-4657-826a-9dd5b18f79db,LOST,cont,30,sentinel-2,success,complete
LOST_date2021-07-18_range45_modecont_sensorsentinel-2,b13d23d6-2e47-4a0d-934a-80efe61c7391,LOST,cont,45,sentinel-2,success,complete
LOST_date2021-07-18_range60_modecont_sensorsentinel-2,afe8c4e6-e804-4824-8bfe-6f62e2c3b616,LOST,cont,60,sentinel-2,success,complete
LOST_date2021-07-18_range90_modecont_sensorsentinel-2,95115a68-b05c-4ad6-b391-097da9535120,LOST,cont,90,sentinel-2,success,complete
LOST_date2021-07-18_range5_modecont_sensorlandsat,749b20ed-7f19-4a62-90ad-ab74438fb585,LOST,cont,5,landsat,success,failed
LOST_date2021-07-18_range10_modecont_sensorlandsat,872509ef-8f40-4f53-bfa4-e8117b861b8a,LOST,cont,10,landsat,success,failed
LOST_date2021-07-18_range15_modecont_sensorlandsat,3840c2dc-e250-480a-a4d9-f81c02cc0b18,LOST,cont,15,landsat,success,failed
LOST_date2021-07-18_range21_modecont_sensorlandsat,6f7c28f1-f710-49fb-91d1-857bbbdad315,LOST,cont,21,landsat,success,failed
LOST_date2021-07-18_range30_modecont_sensorlandsat,321ce1ff-6bb1-47c2-b70f-a9dcda6eb97f,LOST,cont,30,landsat,success,failed
LOST_date2021-07-18_range45_modecont_sensorlandsat,e7fa0c93-f28e-4875-a8e6-4ea391735f4f,LOST,cont,45,landsat,success,failed
LOST_date2021-07-18_range60_modecont_sensorlandsat,65e294ab-6ecd-4676-96e8-b26b20569140,LOST,cont,60,landsat,success,failed
LOST_date2021-07-18_range90_modecont_sensorlandsat,5474740d-b86f-45dc-8d3a-aa8c45fe3fbf,LOST,cont,90,landsat,success,failed
HART_date2021-08-31_range5_modealarm_sensorsentinel-2,d8ffb100-29e8-4cb7-9d86-604d020644fa,HART,alarm,5,sentinel-2,success,complete
HART_date2021-08-31_range10_modealarm_sensorsentinel-2,d837d090-fb4a-4fca-822b-47267082d9a9,HART,alarm,10,sentinel-2,success,complete
HART_date2021-08-31_range15_modealarm_sensorsentinel-2,168875a7-043b-442d-95da-2c897b0af6d8,HART,alarm,15,sentinel-2,success,complete
HART_date2021-08-31_range21_modealarm_sensorsentinel-2,8a7898fd-dc39-4f62-997e-4f777e4a0cd5,HART,alarm,21,sentinel-2,success,complete
HART_date2021-08-31_range30_modealarm_sensorsentinel-2,cb5dd35b-7178-48e4-b2a6-2e2f524f2631,HART,alarm,30,sentinel-2,success,complete
HART_date2021-08-31_range45_modealarm_sensorsentinel-2,68d34e4e-bf8b-4d1e-abeb-777fb3e77a09,HART,alarm,45,sentinel-2,success,complete
HART_date2021-08-31_range60_modealarm_sensorsentinel-2,24b5014e-effd-4980-b220-dfcf80cf98bb,HART,alarm,60,sentinel-2,success,complete
HART_date2021-08-31_range90_modealarm_sensorsentinel-2,d1845ef0-df8b-4be7-943e-fe87fae3c29d,HART,alarm,90,sentinel-2,success,complete
HART_date2021-08-31_range5_modealarm_sensorlandsat,12c87514-9519-4a16-8f92-387338b7d896,HART,alarm,5,landsat,success,failed
HART_date2021-08-31_range10_modealarm_sensorlandsat,fb5fde55-d2ef-428f-816b-59eb6d51fcef,HART,alarm,10,landsat,success,failed
HART_date2021-08-31_range15_modealarm_sensorlandsat,ff98f425-9a9b-4c5a-bbc9-b675d3a4a4ab,HART,alarm,15,landsat,success,failed
HART_date2021-08-31_range21_modealarm_sensorlandsat,d7c895f5-1f05-42cb-a32c-e1f3dd83c401,HART,alarm,21,landsat,success,failed
HART_date2021-08-31_range30_modealarm_sensorlandsat,d34a604c-1fbd-4736-96fe-380c27c100de,HART,alarm,30,landsat,success,failed
HART_date2021-08-31_range45_modealarm_sensorlandsat,d620ea78-125d-416f-a387-b30e998e969c,HART,alarm,45,landsat,success,failed
HART_date2021-08-31_range60_modealarm_sensorlandsat,168bafbd-13a8-4604-934e-61e241989317,HART,alarm,60,landsat,success,failed
HART_date2021-08-31_range90_modealarm_sensorlandsat,cb4cc2fc-36f3-49be-80fd-e2226f520c01,HART,alarm,90,landsat,success,failed
HART_date2021-09-04_range5_modecont_sensorsentinel-2,77f3fd31-b00f-4a55-9a83-43c8d95df771,HART,cont,5,sentinel-2,success,complete
HART_date2021-09-04_range10_modecont_sensorsentinel-2,f0d48570-5740-4f2e-b2d9-ba58d4479fd7,HART,cont,10,sentinel-2,success,complete
HART_date2021-09-04_range15_modecont_sensorsentinel-2,86f626c2-24cc-48ca-9a75-a800732ffb0b,HART,cont,15,sentinel-2,success,complete
HART_date2021-09-04_range21_modecont_sensorsentinel-2,3a9e5b71-f235-4035-bfd1-1663a17b3a13,HART,cont,21,sentinel-2,success,complete
HART_date2021-09-04_range30_modecont_sensorsentinel-2,2e603915-e17d-438f-b8c8-853d0afcbe2c,HART,cont,30,sentinel-2,success,complete
HART_date2021-09-04_range45_modecont_sensorsentinel-2,5bea4a80-fcc9-4b23-b7c1-f624ecce98f2,HART,cont,45,sentinel-2,success,complete
HART_date2021-09-04_range60_modecont_sensorsentinel-2,dc5114b8-08b1-4624-b032-d05fd1310c29,HART,cont,60,sentinel-2,success,complete
HART_date2021-09-04_range90_modecont_sensorsentinel-2,f854841c-54e8-4100-83a6-9aa8d3f68363,HART,cont,90,sentinel-2,success,complete
HART_date2021-09-04_range5_modecont_sensorlandsat,c39d029b-8ee0-4e27-ac4c-930db20607eb,HART,cont,5,landsat,success,failed
HART_date2021-09-04_range10_modecont_sensorlandsat,81212df9-2bb6-4f31-a991-7c9fd35cc14c,HART,cont,10,landsat,success,complete
HART_date2021-09-04_range15_modecont_sensorlandsat,c9211188-7f06-428f-9430-e2ce859985d3,HART,cont,15,landsat,success,complete
HART_date2021-09-04_range21_modecont_sensorlandsat,64342f16-8f59-4474-867f-85d668d4f63f,HART,cont,21,landsat,success,complete
HART_date2021-09-04_range30_modecont_sensorlandsat,8bf9395c-081b-424f-9d64-6328760bb9af,HART,cont,30,landsat,success,complete
HART_date2021-09-04_range45_modecont_sensorlandsat,d079695c-361b-460d-b80c-e058231d254a,HART,cont,45,landsat,success,complete
HART_date2021-09-04_range60_modecont_sensorlandsat,435ae589-45f4-48f1-bc55-ccf5de91d9a9,HART,cont,60,landsat,success,complete
HART_date2021-09-04_range90_modecont_sensorlandsat,a8abc19b-c0d5-485c-b951-96a7baa2f4ad,HART,cont,90,landsat,success,complete
CASTLE_date2021-03-19_range5_modealarm_sensorsentinel-2,413c7c00-03fd-48f4-aa0a-2fffdfb40a8a,CASTLE,alarm,5,sentinel-2,success,complete
